Id,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
1049,21750,75,0,0,0,0,1771,0,0,1771,0,0,1,0,3,336,0,0,0,0,0,0,115000
1050,11100,0,0,0,0,0,930,0,0,930,0,0,1,0,2,308,0,0,0,0,0,0,84900
1051,8993,0,0,0,1302,1302,1302,0,0,1302,0,0,2,0,3,436,0,22,0,0,0,0,176485
1052,11175,0,0,0,1316,1316,1316,0,0,1316,0,0,2,0,3,440,0,20,0,0,0,0,200141
1053,9500,272,442,0,374,816,1127,850,0,1977,0,1,1,1,4,540,0,52,0,0,0,0,165000
1054,8562,145,383,0,833,1216,1526,0,0,1526,0,0,1,0,4,364,116,78,0,0,0,0,144500
1055,11367,210,932,0,133,1065,1091,898,0,1989,1,0,2,1,3,586,199,60,0,0,0,0,255000
1056,11361,160,644,0,549,1193,1523,0,0,1523,0,1,2,0,3,478,0,0,0,0,189,0,180000
1057,7052,240,659,0,705,1364,1364,0,0,1364,1,0,2,0,2,484,192,36,0,0,0,0,185850
1058,29959,0,595,0,378,973,979,871,0,1850,0,0,2,1,3,467,168,98,0,0,0,0,248000
1059,11308,154,936,0,168,1104,1130,1054,0,2184,1,0,2,1,3,836,0,102,0,0,0,0,335000
1060,11275,480,297,557,0,854,1096,895,0,1991,0,0,1,1,3,432,0,0,19,0,0,0,220000
1061,4920,0,616,0,722,1338,1338,0,0,1338,1,0,2,0,2,582,0,0,170,0,0,0,213500
1062,18000,0,0,0,894,894,894,0,0,894,0,0,1,0,2,1248,0,20,0,0,0,0,81000
1063,13600,0,0,0,662,662,1422,915,0,2337,0,0,2,0,5,560,0,57,0,0,0,0,90000
1064,6000,0,397,0,706,1103,1103,0,0,1103,0,0,1,0,2,440,166,120,0,0,0,0,110500
1065,11000,200,740,230,184,1154,1154,0,0,1154,0,0,1,1,3,480,0,58,0,0,0,0,154000
1066,14000,0,1201,0,105,1306,1306,954,0,2260,1,0,2,1,3,533,296,44,0,0,0,0,328000
1067,7837,0,0,0,799,799,799,772,0,1571,0,0,2,1,3,380,0,40,0,0,0,0,178000
1068,9760,360,674,106,0,780,798,813,0,1611,1,0,1,1,4,442,328,128,0,0,189,0,167900
1069,3964,0,837,0,105,942,1291,1230,0,2521,1,0,2,1,5,576,728,20,0,0,0,0,151400
1070,9600,0,220,0,625,845,893,0,0,893,0,1,1,0,2,576,0,0,0,0,0,0,135000
1071,10152,120,586,0,462,1048,1048,0,0,1048,1,0,1,0,3,286,0,20,0,0,192,0,135000
1072,11700,0,298,0,429,727,829,727,0,1556,0,0,1,1,4,441,0,0,0,0,0,0,154000
1073,7585,0,0,0,810,810,1002,454,0,1456,1,1,1,0,4,280,0,0,0,0,0,0,91500
1074,7950,140,535,0,155,690,698,728,0,1426,0,0,1,1,3,440,252,0,0,0,0,0,159500
1075,8556,0,0,0,1240,1240,1240,0,0,1240,0,0,2,0,2,826,140,93,0,0,0,0,194000
1076,13125,0,410,0,390,800,960,780,0,1740,0,0,1,1,3,240,0,0,0,0,0,0,219500
1077,10800,0,626,0,170,796,1096,370,0,1466,0,1,2,0,3,566,436,21,0,0,0,0,170000
1078,15870,0,75,791,230,1096,1096,0,0,1096,1,0,1,0,3,299,240,32,0,0,0,0,138800
1079,4435,169,662,0,186,848,848,0,0,848,1,0,1,0,1,420,140,0,0,0,0,0,155900
1080,8775,0,495,0,495,990,990,0,0,990,0,0,1,0,3,299,0,64,0,0,0,0,126000
1081,11040,144,656,0,602,1258,1258,0,0,1258,0,1,2,0,3,528,55,0,0,216,0,0,145000
1082,7500,0,824,0,216,1040,1040,0,0,1040,1,0,1,1,3,308,0,0,220,0,0,0,133000
1083,8749,100,0,0,1459,1459,1459,0,0,1459,0,0,2,0,3,527,192,39,0,0,0,0,192000
1084,8800,425,553,0,698,1251,1251,0,0,1251,1,0,1,0,3,461,0,116,0,0,0,0,160000
1085,13031,0,592,0,99,691,691,807,0,1498,0,0,2,1,3,409,315,44,0,0,0,0,187500
1086,9069,0,747,0,189,936,996,0,0,996,1,0,1,0,2,564,120,0,0,0,0,0,147000
1087,1974,0,334,0,212,546,546,546,0,1092,0,0,1,1,3,286,120,96,0,0,0,0,83500
1088,10574,0,0,0,1082,1082,1082,871,0,1953,0,0,2,1,3,1043,160,50,0,0,0,0,252000
1089,2522,50,0,0,970,970,970,739,0,1709,0,0,2,0,3,380,0,40,0,0,0,0,137500
1090,3316,0,1039,0,208,1247,1247,0,0,1247,1,0,1,1,1,550,0,84,0,0,0,0,197000
1091,8544,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,400,0,0,0,0,0,0,92900
1092,2160,212,510,0,90,600,624,628,0,1252,1,0,2,1,2,462,0,48,0,0,0,0,160000
1093,8400,0,423,0,758,1181,1390,304,0,1694,0,0,2,0,4,576,342,0,128,0,0,0,136500
1094,9230,166,661,0,203,864,1200,0,0,1200,1,0,1,1,1,884,0,64,0,0,0,0,146000
1095,5868,0,248,240,448,936,936,0,0,936,1,0,1,0,2,308,0,0,80,0,160,0,129000
1096,9317,0,24,0,1290,1314,1314,0,0,1314,0,0,2,0,3,440,0,22,0,0,0,0,176432
1097,6882,0,0,0,684,684,773,582,0,1355,0,0,1,1,3,0,136,0,115,0,0,0,127000
1098,3696,0,0,0,1074,1074,1088,0,0,1088,0,0,1,1,2,461,0,74,137,0,0,0,170000
1099,6000,0,672,0,0,672,757,567,0,1324,0,0,1,0,3,240,0,0,0,0,0,0,128000
1100,11880,206,704,0,567,1271,1601,0,0,1601,0,0,2,0,3,478,0,0,0,0,0,0,157000
1101,8400,0,290,0,0,290,438,0,0,438,0,0,1,0,1,246,0,0,0,0,0,0,60000
1102,9758,0,412,287,251,950,950,0,0,950,0,0,1,0,3,280,0,0,0,0,0,0,119500
1103,7000,45,588,0,422,1010,1134,0,0,1134,0,0,1,0,2,254,0,16,0,0,0,0,135000
1104,8910,0,655,0,0,655,1194,0,0,1194,0,1,1,0,3,539,0,0,192,0,0,0,159500
1105,2016,304,0,0,630,630,630,672,0,1302,0,0,2,1,3,440,0,0,0,0,0,0,106000
1106,12256,362,1032,0,431,1463,1500,1122,0,2622,1,0,2,1,3,712,186,32,0,0,0,0,325000
1107,10357,0,738,0,172,910,1442,0,0,1442,1,0,2,0,3,719,0,244,0,0,0,0,179900
1108,23257,0,0,0,868,868,887,1134,0,2021,0,0,2,1,3,422,0,100,0,0,0,0,274725
1109,8063,0,0,0,924,924,948,742,0,1690,0,0,2,1,3,463,100,48,0,0,0,0,181000
1110,11362,42,1039,0,797,1836,1836,0,0,1836,1,0,2,0,3,862,125,185,0,0,0,0,280000
1111,8000,0,219,0,554,773,773,885,0,1658,1,0,2,1,3,431,224,84,0,0,0,0,188000
1112,10480,660,403,0,400,803,1098,866,0,1964,0,0,2,1,4,483,0,69,0,0,0,0,205000
1113,7100,0,708,0,108,816,816,0,0,816,1,0,1,0,2,308,0,0,0,0,0,0,129900
1114,8923,0,643,0,365,1008,1008,0,0,1008,1,0,1,0,2,240,0,18,0,0,0,0,134500
1115,5400,0,415,0,418,833,833,0,0,833,0,0,1,0,2,326,0,0,0,0,0,0,117000
1116,12085,328,1004,0,730,1734,1734,0,0,1734,1,0,2,0,3,928,0,0,0,0,0,0,318000
1117,7750,0,353,0,55,408,779,640,0,1419,1,0,2,1,3,527,120,0,0,0,0,0,184100
1118,9764,0,702,0,192,894,894,0,0,894,1,0,1,0,3,450,0,0,0,0,0,0,130000
1119,13825,0,0,0,533,533,1021,580,0,1601,0,1,1,0,3,300,280,34,0,0,0,0,140000
1120,7560,0,369,0,671,1040,1040,0,0,1040,0,0,1,0,3,286,140,0,252,0,0,0,133700
1121,8263,0,0,0,1012,1012,1012,0,0,1012,0,0,1,0,2,308,0,22,112,0,0,0,118400
1122,10084,196,24,0,1528,1552,1552,0,0,1552,0,0,2,0,3,782,144,20,0,0,0,0,212900
1123,8926,0,0,0,672,672,960,0,0,960,0,0,1,0,3,288,64,0,0,0,160,0,112000
1124,9405,0,0,0,698,698,698,0,0,698,0,1,1,0,2,0,0,200,0,0,0,0,118000
1125,9125,170,0,0,384,384,812,670,0,1482,0,0,2,1,3,392,100,25,0,0,0,0,163900
1126,10434,0,0,0,1005,1005,1005,0,0,1005,0,0,1,0,2,672,0,0,0,0,0,0,115000
1127,3684,130,0,0,1373,1373,1555,0,0,1555,0,0,2,0,2,660,143,20,0,0,0,0,174000
1128,14572,0,1300,0,230,1530,1530,0,0,1530,1,0,2,0,3,630,144,36,0,0,0,0,259000
1129,11796,0,0,0,847,847,847,1112,0,1959,0,0,2,1,4,434,100,48,0,0,0,0,215000
1130,7200,180,936,0,0,936,936,0,0,936,1,0,1,0,2,672,49,0,0,0,0,0,140000
1131,7804,0,622,0,500,1122,1328,653,0,1981,1,0,2,0,4,576,431,44,0,0,0,0,135000
1132,10712,0,212,0,762,974,974,0,0,974,0,0,1,0,3,0,0,28,0,0,0,0,93500
1133,9900,0,0,0,1008,1008,1178,1032,0,2210,0,0,2,0,5,205,0,48,0,0,0,0,117500
1134,9828,0,584,0,544,1128,1142,878,0,2020,0,0,2,1,3,466,0,155,0,0,0,0,239500
1135,8773,0,0,0,916,916,916,684,0,1600,0,0,2,1,3,460,100,38,0,0,0,0,169000
1136,6180,0,0,0,960,960,986,0,0,986,0,0,1,0,2,180,0,128,0,0,0,0,102000
1137,9600,0,280,0,752,1032,1032,220,0,1252,0,0,1,0,3,288,0,0,96,0,0,0,119000
1138,6342,0,0,0,780,780,780,240,0,1020,0,0,1,0,2,0,0,0,176,0,0,0,94000
1139,9819,0,1567,0,0,1567,1567,0,0,1567,1,0,2,0,2,714,264,32,0,0,0,0,196000
1140,8731,0,645,0,270,915,1167,0,0,1167,0,0,1,0,3,495,0,0,216,0,126,0,144000
1141,7350,0,852,0,100,952,952,0,0,952,1,0,1,0,2,840,0,0,0,0,0,0,139000
1142,10304,44,381,0,399,780,1088,780,0,1868,1,0,2,1,4,484,448,96,0,0,0,0,197500
1143,9965,340,1150,0,316,1466,1466,1362,0,2828,1,0,3,0,4,1052,125,144,0,0,0,0,424870
1144,9000,0,288,0,718,1006,1006,0,0,1006,0,0,1,0,3,0,0,24,0,0,0,0,80000
1145,12180,0,348,0,324,672,672,252,0,924,1,0,1,0,2,280,0,0,0,0,0,0,80000
1146,6240,0,0,0,1042,1042,1042,534,0,1576,0,0,1,0,3,225,0,0,0,0,0,0,149000
1147,11200,85,1258,0,40,1298,1298,0,0,1298,1,0,2,0,3,403,165,26,0,0,0,0,180000
1148,12000,0,275,0,429,704,860,704,0,1564,0,0,1,1,3,234,0,0,0,0,0,0,174500
1149,5700,0,0,0,572,572,572,539,0,1111,0,0,1,0,2,288,0,0,176,0,0,0,116900
1150,9000,0,624,0,26,650,832,650,0,1482,0,1,1,0,3,324,0,0,0,0,0,0,143000
1151,8280,0,0,0,932,932,932,0,0,932,0,0,1,0,2,306,0,0,214,0,0,0,124000
1152,17755,132,176,0,1290,1466,1466,0,0,1466,0,0,1,1,3,528,0,140,0,0,100,0,149900
1153,14115,0,296,547,230,1073,1811,0,0,1811,0,0,1,0,2,470,0,0,280,0,0,0,230000
1154,5890,0,538,0,278,816,816,0,0,816,0,0,1,0,2,432,0,0,96,0,0,0,120500
1155,13700,288,454,0,410,864,902,918,0,1820,0,0,1,2,4,492,60,84,0,0,273,0,201800
1156,10768,0,1157,0,280,1437,1437,0,0,1437,1,0,2,0,3,528,0,21,0,0,180,0,218000
1157,9350,0,633,0,586,1219,1265,0,0,1265,0,1,2,0,3,502,0,92,0,96,0,0,179900
1158,5001,166,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,626,172,62,0,0,0,0,230000
1159,11932,186,0,0,1580,1580,1580,0,0,1580,0,0,2,0,3,830,0,24,0,0,0,0,235128
1160,9120,270,442,0,459,901,943,933,0,1876,0,0,2,1,4,540,0,69,0,0,0,0,185000
1161,2280,0,311,0,544,855,855,601,0,1456,0,0,2,1,3,440,26,0,0,0,0,0,146000
1162,14778,72,728,0,568,1296,1640,0,0,1640,1,0,1,0,3,924,108,0,0,216,0,0,224000
1163,8724,0,492,0,402,894,894,0,0,894,0,0,1,0,3,450,0,0,0,0,0,0,129000
1164,12900,0,1198,0,0,1198,1258,0,0,1258,2,0,0,2,0,400,120,0,0,0,0,0,108959
1165,16157,0,680,391,289,1360,1432,0,0,1432,1,0,1,1,2,588,168,180,0,0,0,0,194000
1166,9541,268,0,0,1502,1502,1502,0,0,1502,0,0,2,0,3,644,0,114,0,0,0,0,233170
1167,10475,72,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,776,160,33,0,0,0,0,245350
1168,10852,0,786,0,173,959,959,712,0,1671,1,0,2,1,3,472,0,38,0,0,0,0,173000
1169,13728,0,626,0,501,1127,1236,872,0,2108,0,0,2,0,4,540,0,0,0,0,90,0,235000
1170,35760,1378,1387,0,543,1930,1831,1796,0,3627,1,0,3,1,4,807,361,76,0,0,0,0,625000
1171,9880,0,522,0,574,1096,1118,0,0,1118,1,0,1,0,3,358,203,0,0,0,0,576,171000
1172,9120,0,662,0,599,1261,1261,0,0,1261,1,0,1,0,3,433,0,0,0,0,288,0,163000
1173,4017,0,0,0,625,625,625,625,0,1250,0,0,2,1,2,625,0,54,0,0,0,0,171900
1174,18030,0,152,469,977,1598,1636,971,479,3086,0,0,3,0,3,0,122,0,0,0,0,0,200500
1175,16560,0,503,0,449,952,1170,1175,0,2345,0,0,2,1,4,360,0,0,0,0,0,0,239000
1176,10678,337,700,0,983,1683,2129,743,0,2872,0,0,2,1,4,541,0,33,0,0,0,0,285000
1177,6951,0,658,0,218,876,923,0,0,923,1,0,1,0,3,264,362,0,0,0,0,0,119500
1178,3950,0,468,0,350,818,818,406,0,1224,0,0,1,0,3,210,0,0,116,0,0,0,115000
1179,7681,0,0,0,731,731,820,523,0,1343,0,0,1,1,3,186,192,0,102,0,0,0,154900
1180,8335,0,0,0,0,0,1124,0,0,1124,0,0,1,0,3,0,0,36,190,0,0,0,93000
1181,11170,0,1216,0,0,1216,1298,1216,0,2514,0,0,2,1,4,693,0,0,0,0,0,0,250000
1182,5587,186,1480,0,120,1600,1652,0,0,1652,1,1,2,0,2,482,162,53,0,153,0,0,392500
1183,15623,0,2096,0,300,2396,2411,2065,0,4476,1,0,3,1,4,813,171,78,0,0,0,555,745000
1184,10800,0,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,720,229,0,0,0,0,0,120000
1185,35133,226,1159,0,413,1572,1572,0,0,1572,1,0,1,1,3,995,0,263,0,0,263,0,186700
1186,9738,0,392,0,392,784,949,272,0,1221,1,0,1,0,4,392,0,0,236,0,0,0,104900
1187,10615,0,440,0,538,978,1014,685,0,1699,1,0,2,0,3,420,0,74,0,0,0,0,95000
1188,12461,0,1456,0,168,1624,1624,0,0,1624,1,0,2,0,2,757,0,114,192,0,0,0,262000
1189,8935,95,0,0,831,831,831,829,0,1660,0,0,2,1,3,493,144,68,0,0,0,0,195000
1190,7500,0,0,0,994,994,1028,776,0,1804,0,0,2,1,3,442,140,60,0,0,0,0,189000
1191,32463,149,1159,0,90,1249,1622,0,0,1622,1,0,1,0,3,1356,439,0,0,0,0,0,168000
1192,2645,456,0,0,776,776,764,677,0,1441,0,0,2,1,2,492,206,0,0,0,0,0,174000
1193,9600,0,0,0,702,702,842,630,0,1472,0,0,1,0,3,250,0,0,84,0,0,0,125000
1194,4500,425,883,0,341,1224,1224,0,0,1224,1,0,2,0,2,402,0,304,0,0,0,0,165000
1195,9364,143,371,0,292,663,663,689,0,1352,0,0,1,1,4,299,379,36,0,0,0,0,158000
1196,8029,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,400,100,24,0,0,0,0,176000
1197,14054,0,0,0,879,879,879,984,0,1863,0,0,2,1,4,660,100,17,0,0,0,0,219210
1198,8850,0,0,0,815,815,815,875,0,1690,0,0,1,0,3,225,0,0,330,0,0,0,144000
1199,9100,0,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,573,356,0,0,0,0,0,178000
1200,11235,51,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,459,0,82,0,0,0,0,148000
1201,9353,0,0,0,864,864,864,0,0,864,0,0,1,0,3,280,0,0,0,0,0,0,116050
1202,10400,0,0,0,866,866,866,913,0,1779,0,0,2,1,3,546,198,36,0,0,0,0,197900
1203,6000,0,0,0,884,884,884,464,0,1348,1,0,1,0,3,216,0,0,208,0,0,0,117000
1204,9750,171,0,0,1630,1630,1630,0,0,1630,0,0,2,0,3,451,74,234,0,0,0,0,213000
1205,10140,0,788,0,268,1056,1074,0,0,1074,1,0,1,1,3,495,0,88,0,0,0,0,153500
1206,14684,234,485,177,1496,2158,2196,0,0,2196,0,0,2,0,3,701,84,70,0,0,0,0,271900
1207,8900,0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,2,384,0,42,0,0,0,0,107000
1208,9135,120,340,0,1342,1682,1700,0,0,1700,1,0,2,0,3,544,192,23,0,0,0,0,200000
1209,7763,0,504,108,319,931,1283,0,0,1283,1,0,1,0,3,506,0,0,0,0,0,0,140000
1210,10182,420,1220,0,440,1660,1660,0,0,1660,1,0,2,0,3,500,322,50,0,0,0,0,290000
1211,11218,0,0,0,1055,1055,1055,790,0,1845,0,0,2,1,3,462,635,104,0,0,0,0,189000
1212,12134,0,427,0,132,559,1080,672,0,1752,0,0,2,0,4,492,325,12,0,0,0,0,164000
1213,9340,0,344,0,328,672,672,0,0,672,1,0,1,0,2,234,0,113,0,0,0,0,113000
1214,10246,0,648,0,0,648,960,0,0,960,1,1,0,0,0,364,88,0,0,0,0,0,145000
1215,10205,0,784,0,141,925,999,0,0,999,1,0,1,0,3,300,150,72,0,0,0,0,134500
1216,7094,0,180,374,340,894,894,0,0,894,0,0,1,0,3,384,0,0,0,0,0,0,125000
1217,8930,0,0,0,0,0,1318,584,0,1902,0,0,2,0,4,539,0,0,0,0,0,0,112000
1218,8640,72,936,0,364,1300,1314,0,0,1314,1,0,2,0,3,552,135,112,0,0,0,0,229456
1219,6240,0,0,0,0,0,672,240,0,912,0,0,1,0,2,0,0,0,0,0,0,0,80500
1220,1680,236,0,0,672,672,672,546,0,1218,0,0,1,1,3,0,201,0,0,0,0,0,91500
1221,7800,0,312,600,0,912,912,0,0,912,0,0,1,0,2,288,0,0,0,0,0,0,115000
1222,8250,0,250,492,210,952,1211,0,0,1211,0,0,1,0,3,322,0,63,0,0,0,0,134000
1223,10496,320,196,0,844,1040,1168,678,0,1846,0,0,2,0,3,315,0,0,0,0,0,0,143000
1224,10680,44,756,0,1380,2136,2136,0,0,2136,0,0,2,0,4,528,0,30,0,0,0,0,137900
1225,15384,0,724,0,64,788,788,702,0,1490,1,0,2,1,3,388,100,75,0,0,0,0,184000
1226,10482,63,507,0,81,588,1138,0,0,1138,0,1,1,0,3,264,224,0,0,0,0,0,145000
1227,14598,74,0,0,894,894,894,1039,0,1933,0,0,2,1,4,668,100,18,0,0,0,0,214000
1228,8872,300,595,0,317,912,912,0,0,912,1,0,1,0,2,576,0,240,0,0,0,0,147000
1229,8769,766,1540,0,162,1702,1702,0,0,1702,1,0,1,1,1,1052,0,72,0,0,224,0,367294
1230,7910,0,666,0,409,1075,1507,0,0,1507,0,0,2,0,4,404,0,0,0,0,0,0,127000
1231,18890,1,498,211,652,1361,1361,1259,0,2620,0,0,2,2,4,600,155,24,145,0,0,0,190000
1232,7728,120,803,0,303,1106,1190,0,0,1190,1,0,1,0,3,540,0,18,0,0,0,0,132500
1233,9842,0,0,0,0,0,1224,0,0,1224,0,0,2,0,2,462,0,0,0,0,0,0,101800
1234,12160,180,1000,0,188,1188,1188,0,0,1188,1,0,1,0,3,531,0,0,0,0,0,0,142000
1235,8525,0,0,0,940,940,1024,940,0,1964,0,0,1,1,4,0,0,192,0,0,0,0,130000
1236,13132,0,0,0,747,747,892,892,0,1784,0,0,1,1,4,180,203,40,0,0,0,0,138887
1237,2628,106,0,0,764,764,764,862,0,1626,0,0,2,1,2,474,0,27,0,0,0,0,175500
1238,12393,0,0,0,847,847,847,1101,0,1948,0,0,2,1,4,434,100,48,0,0,0,0,195000
1239,13072,0,0,0,1141,1141,1141,0,0,1141,0,0,1,1,3,484,0,0,0,0,0,0,142500
1240,9037,32,428,0,1048,1476,1484,0,0,1484,0,0,2,0,2,472,120,33,0,0,0,0,265900
1241,8158,252,550,0,334,884,884,884,0,1768,1,0,2,1,3,543,0,63,0,0,0,0,224900
1242,9849,0,0,0,1689,1689,1689,0,0,1689,0,0,2,0,3,954,0,56,0,0,0,0,248328
1243,10625,81,885,168,0,1053,1173,0,0,1173,1,0,2,0,3,528,0,120,0,0,0,0,170000
1244,13891,NA,1386,0,690,2076,2076,0,0,2076,1,0,2,1,2,850,216,229,0,0,0,0,465000
1245,11435,0,0,0,792,792,792,725,0,1517,0,0,1,0,3,400,0,0,0,0,0,0,230000
1246,12090,74,0,0,585,585,1140,728,0,1868,0,0,3,1,3,477,268,112,0,0,147,0,178000
1247,8125,0,0,0,756,756,756,797,0,1553,0,0,2,1,3,615,0,45,0,0,0,0,186500
1248,12328,335,539,0,473,1012,1034,0,0,1034,1,0,1,0,3,888,0,0,0,0,0,0,169900
1249,9600,0,319,0,416,735,1134,924,0,2058,0,0,1,1,3,396,0,0,259,0,0,0,129500
1250,7200,0,534,96,246,876,988,0,0,988,0,0,1,0,3,276,0,80,0,0,0,0,119000
1251,11160,0,1065,0,1045,2110,2110,0,0,2110,1,0,2,1,3,522,0,0,0,0,0,0,244000
1252,3136,163,0,0,1405,1405,1405,0,0,1405,0,0,2,0,2,478,148,36,0,0,0,0,171750
1253,9858,0,510,0,354,864,874,0,0,874,1,0,1,0,3,288,33,0,0,0,0,0,130000
1254,17542,0,125,1031,36,1192,1516,651,0,2167,1,0,2,1,3,518,220,47,0,0,0,0,294000
1255,6931,92,0,0,746,746,760,896,0,1656,0,0,2,1,3,397,178,128,0,0,0,0,165400
1256,6240,0,425,0,459,884,959,408,0,1367,0,0,1,0,3,560,0,0,0,0,120,0,127500
1257,14303,554,1314,0,672,1986,1987,0,0,1987,1,0,2,0,2,691,262,36,0,0,0,0,301500
1258,4060,0,0,0,864,864,864,0,0,864,0,0,1,0,2,0,0,96,0,0,0,0,99900
1259,9587,182,655,0,201,856,1166,0,0,1166,1,0,2,0,2,400,212,0,0,0,0,0,190000
1260,9750,0,602,438,14,1054,1054,0,0,1054,1,0,1,1,3,460,180,0,0,0,80,0,151000
1261,24682,0,0,0,841,841,892,783,0,1675,0,0,2,1,3,502,0,103,0,0,0,0,181000
1262,9600,0,504,0,546,1050,1050,0,0,1050,0,0,1,0,2,338,0,0,0,0,0,0,128900
1263,11250,0,0,0,1104,1104,1104,684,0,1788,1,0,1,0,5,304,120,0,0,0,0,0,161500
1264,13515,0,0,0,764,764,1060,764,0,1824,0,0,1,0,3,520,0,0,126,0,0,0,180500
1265,4060,0,266,0,1139,1405,1337,0,0,1337,1,0,2,0,2,511,144,68,0,0,0,0,181000
1266,3735,218,450,0,241,691,713,739,0,1452,1,0,2,1,3,506,0,34,0,0,0,0,183900
1267,10120,0,0,0,925,925,964,925,0,1889,0,0,1,1,4,308,0,0,264,0,0,0,122000
1268,13214,0,0,0,2002,2002,2018,0,0,2018,0,0,2,0,3,746,144,76,0,0,0,0,378500
1269,14100,632,192,0,536,728,1968,1479,0,3447,0,0,3,1,4,1014,314,12,0,0,0,0,381000
1270,11344,180,460,0,414,874,874,650,0,1524,0,0,1,1,3,315,0,0,0,0,0,0,144000
1271,23595,0,1258,0,74,1332,1332,192,0,1524,2,0,0,1,0,586,268,0,0,0,0,0,260000
1272,9156,0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,462,0,0,0,0,0,0,185750
1273,13526,114,560,375,0,935,935,0,0,935,1,0,1,0,3,288,180,0,0,0,0,0,137000
1274,11512,84,719,0,300,1019,1357,0,0,1357,1,0,1,0,2,312,0,0,0,0,163,0,177000
1275,5362,0,0,0,661,661,661,589,0,1250,0,0,2,0,3,552,242,0,81,0,0,0,139000
1276,11345,567,220,0,708,928,928,992,0,1920,0,0,2,0,4,400,0,0,0,0,0,0,137000
1277,12936,0,593,0,130,723,735,660,0,1395,0,1,1,1,3,497,294,116,0,0,0,0,162000
1278,17871,359,528,0,1152,1680,1724,0,0,1724,1,0,1,1,3,480,0,0,0,0,0,0,197900
1279,9473,NA,804,0,324,1128,1128,903,0,2031,1,0,2,1,3,577,0,211,0,0,0,0,237000
1280,7500,0,0,0,698,698,698,430,0,1128,0,0,1,0,2,528,30,0,164,0,0,0,68400
1281,9808,110,788,0,785,1573,1573,0,0,1573,1,0,2,0,3,544,0,72,0,0,0,0,227000
1282,8049,54,1053,0,256,1309,1339,0,0,1339,1,0,2,0,2,484,0,58,0,0,90,0,180000
1283,8800,0,532,144,364,1040,1040,0,0,1040,0,0,2,0,3,484,0,0,0,0,288,0,150500
1284,9400,0,0,0,912,912,912,912,0,1824,0,0,2,2,4,0,128,0,0,0,0,0,139000
1285,9638,0,0,0,804,804,1699,748,0,2447,0,0,2,0,4,336,272,0,42,0,116,0,169000
1286,6000,0,0,0,780,780,825,587,0,1412,0,0,1,0,4,280,45,0,0,0,0,0,132500
1287,9790,451,569,81,678,1328,1328,0,0,1328,1,0,1,1,3,528,0,26,0,0,0,0,143000
1288,36500,621,812,0,812,1624,1582,0,0,1582,0,1,2,0,4,390,168,198,0,0,0,0,190000
1289,5664,0,1158,0,343,1501,1659,0,0,1659,1,0,2,0,2,499,212,59,0,0,0,0,278000
1290,11065,788,0,0,1085,1085,1120,850,0,1970,0,0,2,1,3,753,177,74,0,0,0,0,281000
1291,14112,86,1014,0,138,1152,1152,0,0,1152,1,0,1,0,3,484,227,0,0,0,0,0,180500
1292,1680,268,231,0,399,630,630,672,0,1302,0,0,2,1,3,264,185,0,0,0,0,0,119500
1293,6600,0,0,0,994,994,1378,994,0,2372,0,0,2,0,4,432,0,287,0,0,0,0,107500
1294,10140,0,194,0,638,832,832,832,0,1664,0,0,2,1,4,528,0,28,0,0,259,0,162900
1295,8172,0,167,0,697,864,864,0,0,864,1,0,1,0,2,572,0,0,0,0,0,0,115000
1296,8400,168,1016,0,36,1052,1052,0,0,1052,1,0,1,1,3,288,356,0,0,0,0,0,138500
1297,8700,148,776,0,344,1120,1128,0,0,1128,1,0,2,0,3,525,192,20,123,0,0,0,155000
1298,3675,82,547,0,0,547,1072,0,0,1072,1,0,2,0,2,525,0,44,0,0,0,0,140000
1299,63887,796,5644,0,466,6110,4692,950,0,5642,2,0,2,1,3,1418,214,292,0,0,0,480,160000
1300,7500,0,340,906,0,1246,1246,0,0,1246,1,0,1,1,3,305,218,0,0,0,0,0,154000
1301,10762,344,694,0,284,978,1005,978,0,1983,0,0,2,1,3,490,0,0,0,0,0,0,225000
1302,7500,0,547,0,224,771,753,741,0,1494,0,0,1,0,3,213,0,0,0,0,224,0,177500
1303,10120,391,740,0,425,1165,1203,1323,0,2526,1,0,2,1,4,844,309,78,0,0,0,0,290000
1304,8688,228,0,0,1616,1616,1616,0,0,1616,0,0,2,0,3,834,208,59,0,0,0,0,232000
1305,3363,117,0,0,976,976,976,732,0,1708,0,0,2,0,3,380,0,40,0,0,0,0,130000
1306,13173,300,1572,0,80,1652,1652,0,0,1652,1,0,2,0,2,840,404,102,0,0,0,0,325000
1307,6955,94,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,474,132,35,0,0,0,0,202500
